stazione_id;data;inquinante;valore
2;13/10/2020;C6H6;0.5
2;13/10/2020;NO2;63
2;13/10/2020;O3;48
2;13/10/2020;PM10;27
2;13/10/2020;PM25;9
2;13/10/2020;SO2;5
3;13/10/2020;CO_8h;1
3;13/10/2020;NO2;56
4;13/10/2020;C6H6;0.5
4;13/10/2020;CO_8h;1.2
4;13/10/2020;NO2;91
4;13/10/2020;PM10;10
5;13/10/2020;NO2;
5;13/10/2020;O3;
6;13/10/2020;C6H6;0.5
6;13/10/2020;CO_8h;0.9
6;13/10/2020;NO2;67
6;13/10/2020;PM10;19
6;13/10/2020;PM25;16
7;13/10/2020;NO2;73
7;13/10/2020;O3;56
7;13/10/2020;PM10;10
8;13/10/2020;C6H6;
8;13/10/2020;CO_8h;
8;13/10/2020;NO2;
1;14/10/2020;NO2;
2;14/10/2020;C6H6;1.4
2;14/10/2020;NO2;75
2;14/10/2020;O3;56
2;14/10/2020;PM10;36
2;14/10/2020;PM25;12
2;14/10/2020;SO2;6
3;14/10/2020;CO_8h;1.3
3;14/10/2020;NO2;75
4;14/10/2020;C6H6;1.9
4;14/10/2020;CO_8h;1.8
4;14/10/2020;NO2;136
4;14/10/2020;PM10;24
5;14/10/2020;NO2;
5;14/10/2020;O3;
6;14/10/2020;C6H6;
6;14/10/2020;CO_8h;1
6;14/10/2020;NO2;
6;14/10/2020;PM10;34
6;14/10/2020;PM25;22
7;14/10/2020;NO2;95
7;14/10/2020;O3;58
7;14/10/2020;PM10;18
8;14/10/2020;C6H6;
8;14/10/2020;CO_8h;
8;14/10/2020;NO2;
1;15/10/2020;NO2;
2;15/10/2020;C6H6;1
2;15/10/2020;NO2;66
2;15/10/2020;O3;52
2;15/10/2020;PM10;28
2;15/10/2020;PM25;15
2;15/10/2020;SO2;7
3;15/10/2020;CO_8h;1.4
3;15/10/2020;NO2;58
4;15/10/2020;C6H6;1.4
4;15/10/2020;CO_8h;1.8
4;15/10/2020;NO2;106
4;15/10/2020;PM10;26
5;15/10/2020;NO2;
5;15/10/2020;O3;
6;15/10/2020;C6H6;
6;15/10/2020;CO_8h;
6;15/10/2020;NO2;67
6;15/10/2020;PM10;30
6;15/10/2020;PM25;21
7;15/10/2020;NO2;81
7;15/10/2020;O3;42
7;15/10/2020;PM10;22
8;15/10/2020;C6H6;
8;15/10/2020;CO_8h;
8;15/10/2020;NO2;
1;16/10/2020;NO2;
2;16/10/2020;C6H6;0.5
2;16/10/2020;NO2;50
2;16/10/2020;O3;23
2;16/10/2020;PM10;21
2;16/10/2020;PM25;15
2;16/10/2020;SO2;2.5
3;16/10/2020;CO_8h;0.9
3;16/10/2020;NO2;44
4;16/10/2020;C6H6;1.2
4;16/10/2020;CO_8h;1.3
4;16/10/2020;NO2;85
4;16/10/2020;PM10;26
5;16/10/2020;NO2;
5;16/10/2020;O3;
6;16/10/2020;C6H6;1.1
6;16/10/2020;CO_8h;1.1
6;16/10/2020;NO2;60
6;16/10/2020;PM10;25
6;16/10/2020;PM25;20
7;16/10/2020;NO2;65
7;16/10/2020;O3;35
7;16/10/2020;PM10;20
8;16/10/2020;C6H6;
8;16/10/2020;CO_8h;
8;16/10/2020;NO2;
1;19/10/2020;NO2;
2;19/10/2020;C6H6;1
2;19/10/2020;NO2;57
2;19/10/2020;O3;69
2;19/10/2020;PM10;36
2;19/10/2020;PM25;28
2;19/10/2020;SO2;2.5
3;19/10/2020;CO_8h;1.4
3;19/10/2020;NO2;56
4;19/10/2020;C6H6;1.5
4;19/10/2020;CO_8h;1.2
4;19/10/2020;NO2;95
4;19/10/2020;PM10;39
5;19/10/2020;NO2;
5;19/10/2020;O3;
6;19/10/2020;C6H6;1.5
6;19/10/2020;CO_8h;1.3
6;19/10/2020;NO2;68
6;19/10/2020;PM10;42
6;19/10/2020;PM25;38
7;19/10/2020;NO2;78
7;19/10/2020;O3;69
7;19/10/2020;PM10;31
8;19/10/2020;C6H6;
8;19/10/2020;CO_8h;
8;19/10/2020;NO2;
1;20/10/2020;NO2;
2;20/10/2020;C6H6;1.5
2;20/10/2020;NO2;75
2;20/10/2020;O3;40
2;20/10/2020;PM10;51
2;20/10/2020;PM25;35
2;20/10/2020;SO2;2.5
3;20/10/2020;CO_8h;1.5
3;20/10/2020;NO2;62
4;20/10/2020;C6H6;2.4
4;20/10/2020;CO_8h;1.3
4;20/10/2020;NO2;96
4;20/10/2020;PM10;51
5;20/10/2020;NO2;
5;20/10/2020;O3;
6;20/10/2020;C6H6;2.2
6;20/10/2020;CO_8h;1.4
6;20/10/2020;NO2;75
6;20/10/2020;PM10;57
6;20/10/2020;PM25;35
7;20/10/2020;NO2;77
7;20/10/2020;O3;48
7;20/10/2020;PM10;42
8;20/10/2020;C6H6;
8;20/10/2020;CO_8h;
8;20/10/2020;NO2;
1;21/10/2020;NO2;
2;21/10/2020;C6H6;1.3
2;21/10/2020;NO2;60
2;21/10/2020;O3;25
2;21/10/2020;PM10;66
2;21/10/2020;PM25;35
2;21/10/2020;SO2;2.5
3;21/10/2020;CO_8h;1.4
3;21/10/2020;NO2;50
4;21/10/2020;C6H6;1.8
4;21/10/2020;CO_8h;1.4
4;21/10/2020;NO2;82
4;21/10/2020;PM10;46
5;21/10/2020;NO2;
5;21/10/2020;O3;
6;21/10/2020;C6H6;1.9
6;21/10/2020;CO_8h;1.3
6;21/10/2020;NO2;70
6;21/10/2020;PM10;54
6;21/10/2020;PM25;
7;21/10/2020;NO2;68
7;21/10/2020;O3;34
7;21/10/2020;PM10;39
8;21/10/2020;C6H6;
8;21/10/2020;CO_8h;
8;21/10/2020;NO2;
1;22/10/2020;NO2;
2;22/10/2020;C6H6;2.1
2;22/10/2020;NO2;60
2;22/10/2020;O3;11
2;22/10/2020;PM10;52
2;22/10/2020;PM25;32
2;22/10/2020;SO2;6
3;22/10/2020;CO_8h;1.1
3;22/10/2020;NO2;53
4;22/10/2020;C6H6;2.3
4;22/10/2020;CO_8h;1.4
4;22/10/2020;NO2;77
4;22/10/2020;PM10;51
5;22/10/2020;NO2;
5;22/10/2020;O3;
6;22/10/2020;C6H6;2.5
6;22/10/2020;CO_8h;1.7
6;22/10/2020;NO2;71
6;22/10/2020;PM10;57
6;22/10/2020;PM25;24
7;22/10/2020;NO2;71
7;22/10/2020;O3;11
7;22/10/2020;PM10;41
8;22/10/2020;C6H6;
8;22/10/2020;CO_8h;
8;22/10/2020;NO2;
1;23/10/2020;NO2;
2;23/10/2020;C6H6;1
2;23/10/2020;NO2;53
2;23/10/2020;O3;30
2;23/10/2020;PM10;32
2;23/10/2020;PM25;19
2;23/10/2020;SO2;2.5
3;23/10/2020;CO_8h;1.1
3;23/10/2020;NO2;37
4;23/10/2020;C6H6;1.1
4;23/10/2020;CO_8h;0.8
4;23/10/2020;NO2;56
4;23/10/2020;PM10;33
5;23/10/2020;NO2;
5;23/10/2020;O3;
6;23/10/2020;C6H6;1.7
6;23/10/2020;CO_8h;1.4
6;23/10/2020;NO2;57
6;23/10/2020;PM10;40
6;23/10/2020;PM25;28
7;23/10/2020;NO2;51
7;23/10/2020;O3;21
7;23/10/2020;PM10;30
8;23/10/2020;C6H6;
8;23/10/2020;CO_8h;
8;23/10/2020;NO2;
1;26/10/2020;NO2;
2;26/10/2020;C6H6;1.6
2;26/10/2020;NO2;42
2;26/10/2020;O3;29
2;26/10/2020;PM10;43
2;26/10/2020;PM25;31
2;26/10/2020;SO2;2.5
3;26/10/2020;CO_8h;1.4
3;26/10/2020;NO2;39
4;26/10/2020;C6H6;1.4
4;26/10/2020;CO_8h;1.6
4;26/10/2020;NO2;61
4;26/10/2020;PM10;49
5;26/10/2020;NO2;
5;26/10/2020;O3;
6;26/10/2020;C6H6;1.9
6;26/10/2020;CO_8h;1.6
6;26/10/2020;NO2;51
6;26/10/2020;PM10;49
6;26/10/2020;PM25;39
7;26/10/2020;NO2;53
7;26/10/2020;O3;36
7;26/10/2020;PM10;40
8;26/10/2020;C6H6;
8;26/10/2020;CO_8h;
8;26/10/2020;NO2;
1;27/10/2020;NO2;
2;27/10/2020;C6H6;0.5
2;27/10/2020;NO2;43
2;27/10/2020;O3;50
2;27/10/2020;PM10;13
2;27/10/2020;PM25;8
2;27/10/2020;SO2;2.5
3;27/10/2020;CO_8h;1
3;27/10/2020;NO2;31
4;27/10/2020;C6H6;0.5
4;27/10/2020;CO_8h;1
4;27/10/2020;NO2;57
4;27/10/2020;PM10;17
5;27/10/2020;NO2;
5;27/10/2020;O3;
6;27/10/2020;C6H6;0.5
6;27/10/2020;CO_8h;
6;27/10/2020;NO2;48
6;27/10/2020;PM10;15
6;27/10/2020;PM25;14
7;27/10/2020;NO2;55
7;27/10/2020;O3;45
7;27/10/2020;PM10;11
8;27/10/2020;C6H6;
8;27/10/2020;CO_8h;
8;27/10/2020;NO2;
1;28/10/2020;NO2;
2;28/10/2020;C6H6;0.5
2;28/10/2020;NO2;57
2;28/10/2020;O3;55
2;28/10/2020;PM10;11
2;28/10/2020;PM25;5
2;28/10/2020;SO2;2.5
3;28/10/2020;CO_8h;2
3;28/10/2020;NO2;61
4;28/10/2020;C6H6;1.5
4;28/10/2020;CO_8h;1.8
4;28/10/2020;NO2;102
4;28/10/2020;PM10;10
5;28/10/2020;NO2;
5;28/10/2020;O3;
6;28/10/2020;C6H6;1.2
6;28/10/2020;CO_8h;
6;28/10/2020;NO2;60
6;28/10/2020;PM10;16
6;28/10/2020;PM25;11
7;28/10/2020;NO2;77
7;28/10/2020;O3;53
7;28/10/2020;PM10;11
8;28/10/2020;C6H6;
8;28/10/2020;CO_8h;
8;28/10/2020;NO2;
1;29/10/2020;NO2;
2;29/10/2020;C6H6;1.9
2;29/10/2020;NO2;71
2;29/10/2020;O3;54
2;29/10/2020;PM10;26
2;29/10/2020;PM25;15
2;29/10/2020;SO2;5
3;29/10/2020;CO_8h;2.1
3;29/10/2020;NO2;62
4;29/10/2020;C6H6;2.3
4;29/10/2020;CO_8h;1.8
4;29/10/2020;NO2;96
4;29/10/2020;PM10;28
5;29/10/2020;NO2;
5;29/10/2020;O3;
6;29/10/2020;C6H6;2.2
6;29/10/2020;CO_8h;1.2
6;29/10/2020;NO2;74
6;29/10/2020;PM10;34
6;29/10/2020;PM25;28
7;29/10/2020;NO2;87
7;29/10/2020;O3;42
7;29/10/2020;PM10;21
8;29/10/2020;C6H6;
8;29/10/2020;CO_8h;
8;29/10/2020;NO2;
1;30/10/2020;NO2;
2;30/10/2020;C6H6;2.1
2;30/10/2020;NO2;63
2;30/10/2020;O3;37
2;30/10/2020;PM10;36
2;30/10/2020;PM25;22
2;30/10/2020;SO2;5
3;30/10/2020;CO_8h;
3;30/10/2020;NO2;56
4;30/10/2020;C6H6;2.8
4;30/10/2020;CO_8h;1.8
4;30/10/2020;NO2;88
4;30/10/2020;PM10;36
5;30/10/2020;NO2;
5;30/10/2020;O3;
6;30/10/2020;C6H6;2.6
6;30/10/2020;CO_8h;1.2
6;30/10/2020;NO2;78
6;30/10/2020;PM10;40
6;30/10/2020;PM25;30
7;30/10/2020;NO2;76
7;30/10/2020;O3;31
7;30/10/2020;PM10;30
8;30/10/2020;C6H6;
8;30/10/2020;CO_8h;
8;30/10/2020;NO2;
1;02/11/2020;NO2;
2;02/11/2020;C6H6;1.5
2;02/11/2020;NO2;45
2;02/11/2020;O3;18
2;02/11/2020;PM10;31
2;02/11/2020;PM25;19
2;02/11/2020;SO2;2.5
3;02/11/2020;CO_8h;0.9
3;02/11/2020;NO2;26
4;02/11/2020;C6H6;1.9
4;02/11/2020;CO_8h;1.5
4;02/11/2020;NO2;55
4;02/11/2020;PM10;45
5;02/11/2020;NO2;
5;02/11/2020;O3;
6;02/11/2020;C6H6;2.2
6;02/11/2020;CO_8h;1.2
6;02/11/2020;NO2;50
6;02/11/2020;PM10;41
6;02/11/2020;PM25;35
7;02/11/2020;NO2;47
7;02/11/2020;O3;15
7;02/11/2020;PM10;30
8;02/11/2020;C6H6;
8;02/11/2020;CO_8h;
8;02/11/2020;NO2;
1;03/11/2020;NO2;
2;03/11/2020;C6H6;1.1
2;03/11/2020;NO2;54
2;03/11/2020;O3;12
2;03/11/2020;PM10;38
2;03/11/2020;PM25;24
2;03/11/2020;SO2;2.5
3;03/11/2020;CO_8h;0.7
3;03/11/2020;NO2;
4;03/11/2020;C6H6;1.4
4;03/11/2020;CO_8h;1.4
4;03/11/2020;NO2;57
4;03/11/2020;PM10;35
5;03/11/2020;NO2;
5;03/11/2020;O3;
6;03/11/2020;C6H6;1.8
6;03/11/2020;CO_8h;1.1
6;03/11/2020;NO2;62
6;03/11/2020;PM10;43
6;03/11/2020;PM25;37
7;03/11/2020;NO2;52
7;03/11/2020;O3;15
7;03/11/2020;PM10;32
8;03/11/2020;C6H6;
8;03/11/2020;CO_8h;
8;03/11/2020;NO2;
1;04/11/2020;NO2;
2;04/11/2020;C6H6;1.1
2;04/11/2020;NO2;47
2;04/11/2020;O3;10
2;04/11/2020;PM10;49
2;04/11/2020;PM25;36
2;04/11/2020;SO2;2.5
3;04/11/2020;CO_8h;0.9
3;04/11/2020;NO2;
4;04/11/2020;C6H6;1.3
4;04/11/2020;CO_8h;1.2
4;04/11/2020;NO2;53
4;04/11/2020;PM10;51
5;04/11/2020;NO2;
5;04/11/2020;O3;
6;04/11/2020;C6H6;1.7
6;04/11/2020;CO_8h;1
6;04/11/2020;NO2;53
6;04/11/2020;PM10;53
6;04/11/2020;PM25;44
7;04/11/2020;NO2;48
7;04/11/2020;O3;9
7;04/11/2020;PM10;47
8;04/11/2020;C6H6;
8;04/11/2020;CO_8h;
8;04/11/2020;NO2;
1;05/11/2020;NO2;
2;05/11/2020;C6H6;1
2;05/11/2020;NO2;44
2;05/11/2020;O3;7
2;05/11/2020;PM10;
2;05/11/2020;PM25;
2;05/11/2020;SO2;2.5
3;05/11/2020;CO_8h;0.9
3;05/11/2020;NO2;
4;05/11/2020;C6H6;0.5
4;05/11/2020;CO_8h;1.2
4;05/11/2020;NO2;50
4;05/11/2020;PM10;66
5;05/11/2020;NO2;
5;05/11/2020;O3;
6;05/11/2020;C6H6;1.7
6;05/11/2020;CO_8h;1.1
6;05/11/2020;NO2;50
6;05/11/2020;PM10;67
6;05/11/2020;PM25;48
7;05/11/2020;NO2;47
7;05/11/2020;O3;14
7;05/11/2020;PM10;56
8;05/11/2020;C6H6;
8;05/11/2020;CO_8h;
8;05/11/2020;NO2;
1;06/11/2020;NO2;
2;06/11/2020;C6H6;1.4
2;06/11/2020;NO2;53
2;06/11/2020;O3;37
2;06/11/2020;PM10;53
2;06/11/2020;PM25;36
2;06/11/2020;SO2;5
3;06/11/2020;CO_8h;1.4
3;06/11/2020;NO2;82
4;06/11/2020;C6H6;2.2
4;06/11/2020;CO_8h;1.6
4;06/11/2020;NO2;72
4;06/11/2020;PM10;61
5;06/11/2020;NO2;
5;06/11/2020;O3;
6;06/11/2020;C6H6;2.4
6;06/11/2020;CO_8h;1.4
6;06/11/2020;NO2;72
6;06/11/2020;PM10;63
6;06/11/2020;PM25;46
7;06/11/2020;NO2;68
7;06/11/2020;O3;16
7;06/11/2020;PM10;60
8;06/11/2020;C6H6;
8;06/11/2020;CO_8h;
8;06/11/2020;NO2;
1;09/11/2020;NO2;
2;09/11/2020;C6H6;1.4
2;09/11/2020;NO2;63
2;09/11/2020;O3;59
2;09/11/2020;PM10;44
2;09/11/2020;PM25;35
2;09/11/2020;SO2;2.5
3;09/11/2020;CO_8h;1.3
3;09/11/2020;NO2;73
4;09/11/2020;C6H6;1.9
4;09/11/2020;CO_8h;1.6
4;09/11/2020;NO2;75
4;09/11/2020;PM10;46
5;09/11/2020;NO2;
5;09/11/2020;O3;
6;09/11/2020;C6H6;1.7
6;09/11/2020;CO_8h;1.1
6;09/11/2020;NO2;59
6;09/11/2020;PM10;43
6;09/11/2020;PM25;36
7;09/11/2020;NO2;72
7;09/11/2020;O3;56
7;09/11/2020;PM10;42
8;09/11/2020;C6H6;
8;09/11/2020;CO_8h;
8;09/11/2020;NO2;
1;10/11/2020;NO2;
2;10/11/2020;C6H6;1.6
2;10/11/2020;NO2;68
2;10/11/2020;O3;40
2;10/11/2020;PM10;52
2;10/11/2020;PM25;40
2;10/11/2020;SO2;2.5
3;10/11/2020;CO_8h;1.4
3;10/11/2020;NO2;102
4;10/11/2020;C6H6;
4;10/11/2020;CO_8h;2.2
4;10/11/2020;NO2;100
4;10/11/2020;PM10;54
5;10/11/2020;NO2;
5;10/11/2020;O3;
6;10/11/2020;C6H6;2.2
6;10/11/2020;CO_8h;1.2
6;10/11/2020;NO2;67
6;10/11/2020;PM10;56
6;10/11/2020;PM25;45
7;10/11/2020;NO2;88
7;10/11/2020;O3;39
7;10/11/2020;PM10;51
8;10/11/2020;C6H6;
8;10/11/2020;CO_8h;
8;10/11/2020;NO2;
1;11/11/2020;NO2;
2;11/11/2020;C6H6;2.5
2;11/11/2020;NO2;155
2;11/11/2020;O3;27
2;11/11/2020;PM10;74
2;11/11/2020;PM25;55
2;11/11/2020;SO2;10
3;11/11/2020;CO_8h;1.5
3;11/11/2020;NO2;98
4;11/11/2020;C6H6;
4;11/11/2020;CO_8h;2.3
4;11/11/2020;NO2;75
4;11/11/2020;PM10;68
5;11/11/2020;NO2;
5;11/11/2020;O3;
6;11/11/2020;C6H6;2.8
6;11/11/2020;CO_8h;1.3
6;11/11/2020;NO2;74
6;11/11/2020;PM10;71
6;11/11/2020;PM25;59
7;11/11/2020;NO2;80
7;11/11/2020;O3;34
7;11/11/2020;PM10;69
8;11/11/2020;C6H6;
8;11/11/2020;CO_8h;
8;11/11/2020;NO2;
1;12/11/2020;NO2;
2;12/11/2020;C6H6;2.4
2;12/11/2020;NO2;129
2;12/11/2020;O3;18
2;12/11/2020;PM10;60
2;12/11/2020;PM25;46
2;12/11/2020;SO2;8
3;12/11/2020;CO_8h;1.6
3;12/11/2020;NO2;66
4;12/11/2020;C6H6;
4;12/11/2020;CO_8h;2.1
4;12/11/2020;NO2;73
4;12/11/2020;PM10;72
5;12/11/2020;NO2;
5;12/11/2020;O3;
6;12/11/2020;C6H6;2.4
6;12/11/2020;CO_8h;1.3
6;12/11/2020;NO2;57
6;12/11/2020;PM10;69
6;12/11/2020;PM25;54
7;12/11/2020;NO2;70
7;12/11/2020;O3;19
7;12/11/2020;PM10;59
8;12/11/2020;C6H6;
8;12/11/2020;CO_8h;
8;12/11/2020;NO2;
1;13/11/2020;NO2;
2;13/11/2020;C6H6;1.6
2;13/11/2020;NO2;63
2;13/11/2020;O3;20
2;13/11/2020;PM10;70
2;13/11/2020;PM25;54
2;13/11/2020;SO2;10
3;13/11/2020;CO_8h;1.1
3;13/11/2020;NO2;63
4;13/11/2020;C6H6;
4;13/11/2020;CO_8h;1.6
4;13/11/2020;NO2;65
4;13/11/2020;PM10;76
5;13/11/2020;NO2;
5;13/11/2020;O3;
6;13/11/2020;C6H6;2
6;13/11/2020;CO_8h;1.1
6;13/11/2020;NO2;70
6;13/11/2020;PM10;79
6;13/11/2020;PM25;63
7;13/11/2020;NO2;69
7;13/11/2020;O3;21
7;13/11/2020;PM10;70
8;13/11/2020;C6H6;
8;13/11/2020;CO_8h;
8;13/11/2020;NO2;
1;16/11/2020;NO2;
2;16/11/2020;C6H6;0.5
2;16/11/2020;NO2;37
2;16/11/2020;O3;38
2;16/11/2020;PM10;67
2;16/11/2020;PM25;53
2;16/11/2020;SO2;2.5
3;16/11/2020;CO_8h;0.8
3;16/11/2020;NO2;30
4;16/11/2020;C6H6;
4;16/11/2020;CO_8h;1.4
4;16/11/2020;NO2;37
4;16/11/2020;PM10;64
5;16/11/2020;NO2;
5;16/11/2020;O3;
6;16/11/2020;C6H6;1
6;16/11/2020;CO_8h;0.8
6;16/11/2020;NO2;38
6;16/11/2020;PM10;72
6;16/11/2020;PM25;64
7;16/11/2020;NO2;41
7;16/11/2020;O3;37
7;16/11/2020;PM10;61
8;16/11/2020;C6H6;
8;16/11/2020;CO_8h;
8;16/11/2020;NO2;
1;17/11/2020;NO2;
2;17/11/2020;C6H6;0.5
2;17/11/2020;NO2;49
2;17/11/2020;O3;29
2;17/11/2020;PM10;48
2;17/11/2020;PM25;34
2;17/11/2020;SO2;2.5
3;17/11/2020;CO_8h;1.1
3;17/11/2020;NO2;66
4;17/11/2020;C6H6;
4;17/11/2020;CO_8h;1.7
4;17/11/2020;NO2;63
4;17/11/2020;PM10;52
5;17/11/2020;NO2;
5;17/11/2020;O3;
6;17/11/2020;C6H6;1.5
6;17/11/2020;CO_8h;1
6;17/11/2020;NO2;53
6;17/11/2020;PM10;60
6;17/11/2020;PM25;46
7;17/11/2020;NO2;59
7;17/11/2020;O3;28
7;17/11/2020;PM10;46
8;17/11/2020;C6H6;
8;17/11/2020;CO_8h;
8;17/11/2020;NO2;
1;18/11/2020;NO2;
2;18/11/2020;C6H6;2.3
2;18/11/2020;NO2;58
2;18/11/2020;O3;14
2;18/11/2020;PM10;51
2;18/11/2020;PM25;37
2;18/11/2020;SO2;11
3;18/11/2020;CO_8h;1.2
3;18/11/2020;NO2;65
4;18/11/2020;C6H6;
4;18/11/2020;CO_8h;2.7
4;18/11/2020;NO2;82
4;18/11/2020;PM10;57
5;18/11/2020;NO2;
5;18/11/2020;O3;
6;18/11/2020;C6H6;2.9
6;18/11/2020;CO_8h;1.5
6;18/11/2020;NO2;65
6;18/11/2020;PM10;60
6;18/11/2020;PM25;44
7;18/11/2020;NO2;92
7;18/11/2020;O3;10
7;18/11/2020;PM10;52
8;18/11/2020;C6H6;
8;18/11/2020;CO_8h;
8;18/11/2020;NO2;
1;19/11/2020;NO2;
2;19/11/2020;C6H6;2.3
2;19/11/2020;NO2;57
2;19/11/2020;O3;9
2;19/11/2020;PM10;43
2;19/11/2020;PM25;30
2;19/11/2020;SO2;5
3;19/11/2020;CO_8h;1.1
3;19/11/2020;NO2;51
4;19/11/2020;C6H6;
4;19/11/2020;CO_8h;2.8
4;19/11/2020;NO2;61
4;19/11/2020;PM10;41
5;19/11/2020;NO2;
5;19/11/2020;O3;
6;19/11/2020;C6H6;2.7
6;19/11/2020;CO_8h;1.5
6;19/11/2020;NO2;60
6;19/11/2020;PM10;44
6;19/11/2020;PM25;38
7;19/11/2020;NO2;60
7;19/11/2020;O3;8
7;19/11/2020;PM10;36
8;19/11/2020;C6H6;
8;19/11/2020;CO_8h;
8;19/11/2020;NO2;
1;20/11/2020;NO2;
2;20/11/2020;C6H6;2.3
2;20/11/2020;NO2;68
2;20/11/2020;O3;7
2;20/11/2020;PM10;50
2;20/11/2020;PM25;35
2;20/11/2020;SO2;5
3;20/11/2020;CO_8h;1.1
3;20/11/2020;NO2;60
4;20/11/2020;C6H6;
4;20/11/2020;CO_8h;1.3
4;20/11/2020;NO2;91
4;20/11/2020;PM10;46
5;20/11/2020;NO2;
5;20/11/2020;O3;
6;20/11/2020;C6H6;2.9
6;20/11/2020;CO_8h;1.4
6;20/11/2020;NO2;83
6;20/11/2020;PM10;60
6;20/11/2020;PM25;29
7;20/11/2020;NO2;75
7;20/11/2020;O3;6
7;20/11/2020;PM10;43
8;20/11/2020;C6H6;
8;20/11/2020;CO_8h;
8;20/11/2020;NO2;
1;23/11/2020;NO2;
2;23/11/2020;C6H6;0.5
2;23/11/2020;NO2;64
2;23/11/2020;O3;54
2;23/11/2020;PM10;24
2;23/11/2020;PM25;20
2;23/11/2020;SO2;2.5
3;23/11/2020;CO_8h;1.2
3;23/11/2020;NO2;69
4;23/11/2020;C6H6;
4;23/11/2020;CO_8h;1
4;23/11/2020;NO2;94
4;23/11/2020;PM10;29
5;23/11/2020;NO2;
5;23/11/2020;O3;
6;23/11/2020;C6H6;1.1
6;23/11/2020;CO_8h;0.8
6;23/11/2020;NO2;59
6;23/11/2020;PM10;31
6;23/11/2020;PM25;26
7;23/11/2020;NO2;63
7;23/11/2020;O3;52
7;23/11/2020;PM10;23
8;23/11/2020;C6H6;
8;23/11/2020;CO_8h;
8;23/11/2020;NO2;
1;24/11/2020;NO2;
2;24/11/2020;C6H6;1.6
2;24/11/2020;NO2;86
2;24/11/2020;O3;38
2;24/11/2020;PM10;47
2;24/11/2020;PM25;37
2;24/11/2020;SO2;8
3;24/11/2020;CO_8h;1.1
3;24/11/2020;NO2;86
4;24/11/2020;C6H6;
4;24/11/2020;CO_8h;1.7
4;24/11/2020;NO2;124
4;24/11/2020;PM10;50
5;24/11/2020;NO2;
5;24/11/2020;O3;
6;24/11/2020;C6H6;1.9
6;24/11/2020;CO_8h;1.2
6;24/11/2020;NO2;85
6;24/11/2020;PM10;54
6;24/11/2020;PM25;42
7;24/11/2020;NO2;95
7;24/11/2020;O3;34
7;24/11/2020;PM10;43
8;24/11/2020;C6H6;
8;24/11/2020;CO_8h;
8;24/11/2020;NO2;
1;25/11/2020;NO2;
2;25/11/2020;C6H6;2.6
2;25/11/2020;NO2;99
2;25/11/2020;O3;15
2;25/11/2020;PM10;71
2;25/11/2020;PM25;52
2;25/11/2020;SO2;11
3;25/11/2020;CO_8h;1.9
3;25/11/2020;NO2;150
4;25/11/2020;C6H6;
4;25/11/2020;CO_8h;2.5
4;25/11/2020;NO2;145
4;25/11/2020;PM10;65
5;25/11/2020;NO2;
5;25/11/2020;O3;
6;25/11/2020;C6H6;2.9
6;25/11/2020;CO_8h;1.3
6;25/11/2020;NO2;98
6;25/11/2020;PM10;75
6;25/11/2020;PM25;59
7;25/11/2020;NO2;108
7;25/11/2020;O3;11
7;25/11/2020;PM10;62
8;25/11/2020;C6H6;
8;25/11/2020;CO_8h;
8;25/11/2020;NO2;
1;26/11/2020;NO2;
2;26/11/2020;C6H6;4.4
2;26/11/2020;NO2;121
2;26/11/2020;O3;14
2;26/11/2020;PM10;86
2;26/11/2020;PM25;66
2;26/11/2020;SO2;10
3;26/11/2020;CO_8h;2
3;26/11/2020;NO2;127
4;26/11/2020;C6H6;
4;26/11/2020;CO_8h;2.8
4;26/11/2020;NO2;139
4;26/11/2020;PM10;96
5;26/11/2020;NO2;
5;26/11/2020;O3;
6;26/11/2020;C6H6;4.2
6;26/11/2020;CO_8h;1.8
6;26/11/2020;NO2;109
6;26/11/2020;PM10;93
6;26/11/2020;PM25;61
7;26/11/2020;NO2;135
7;26/11/2020;O3;15
7;26/11/2020;PM10;71
8;26/11/2020;C6H6;
8;26/11/2020;CO_8h;
8;26/11/2020;NO2;
1;27/11/2020;NO2;
2;27/11/2020;C6H6;4.7
2;27/11/2020;NO2;128
2;27/11/2020;O3;12
2;27/11/2020;PM10;98
2;27/11/2020;PM25;77
2;27/11/2020;SO2;10
3;27/11/2020;CO_8h;2.2
3;27/11/2020;NO2;172
4;27/11/2020;C6H6;
4;27/11/2020;CO_8h;3.1
4;27/11/2020;NO2;157
4;27/11/2020;PM10;95
5;27/11/2020;NO2;
5;27/11/2020;O3;
6;27/11/2020;C6H6;4.7
6;27/11/2020;CO_8h;2
6;27/11/2020;NO2;100
6;27/11/2020;PM10;100
6;27/11/2020;PM25;77
7;27/11/2020;NO2;129
7;27/11/2020;O3;10
7;27/11/2020;PM10;81
8;27/11/2020;C6H6;
8;27/11/2020;CO_8h;
8;27/11/2020;NO2;
1;30/11/2020;NO2;
2;30/11/2020;C6H6;2.3
2;30/11/2020;NO2;66
2;30/11/2020;O3;13
2;30/11/2020;PM10;71
2;30/11/2020;PM25;60
2;30/11/2020;SO2;5
3;30/11/2020;CO_8h;2
3;30/11/2020;NO2;85
4;30/11/2020;C6H6;
4;30/11/2020;CO_8h;2.5
4;30/11/2020;NO2;115
4;30/11/2020;PM10;70
5;30/11/2020;NO2;
5;30/11/2020;O3;
6;30/11/2020;C6H6;2.8
6;30/11/2020;CO_8h;1.3
6;30/11/2020;NO2;61
