timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582449757,45.4981994628906,9.19398011195721,2020-02-23T09:22:37Z,1,0,TRUE,6474631057378352801,
1582449761,45.4984436035156,9.19413478316589,2020-02-23T09:22:41Z,4,29.7053937159087,FALSE,6474631057378352801,
1582449769,45.4993896484375,9.19486557707283,2020-02-23T09:22:49Z,8,119.657728664498,FALSE,6474631057378352801,
1582449772,45.4994201660156,9.19489891681292,2020-02-23T09:22:52Z,3,4.27718193617397,FALSE,6474631057378352801,
1582449796,45.501220703125,9.19553187871206,2020-02-23T09:23:16Z,24,206.138716428038,FALSE,6474631057378352801,
1582449837,45.5016784667969,9.19558592555323,2020-02-23T09:23:57Z,41,51.0516302132981,FALSE,6474631057378352801,
1582449843,45.5020141601563,9.19665219319006,2020-02-23T09:24:03Z,6,91.3053599932653,FALSE,6474631057378352801,
1582449848,45.5020751953125,9.19695715758214,2020-02-23T09:24:08Z,5,24.7810995842881,FALSE,6474631057378352801,
1582449849,45.5020751953125,9.19695715758214,2020-02-23T09:24:09Z,1,7.89628580907659e-11,TRUE,6474631057378352801,
1582449877,45.5015869140625,9.1977086611936,2020-02-23T09:24:37Z,28,79.9672179355417,FALSE,6474631057378352801,
1582449887,45.5021362304688,9.19809173467995,2020-02-23T09:24:47Z,10,67.9977604211875,FALSE,6474631057378352801,
1582449888,45.5021362304688,9.19809173467995,2020-02-23T09:24:48Z,1,0,TRUE,6474631057378352801,
1582449904,45.5028076171875,9.1986099670715,2020-02-23T09:25:04Z,16,84.9024598675587,FALSE,6474631057378352801,
1582449905,45.5028076171875,9.1986099670715,2020-02-23T09:25:05Z,1,6.82220196938331e-11,TRUE,6474631057378352801,
1582449919,45.5043029785156,9.19943036689482,2020-02-23T09:25:19Z,14,178.135817775979,FALSE,6474631057378352801,
1582449961,45.5083312988281,9.20172005300422,2020-02-23T09:26:01Z,42,482.147959413174,FALSE,6474631057378352801,
1582449969,45.5094909667969,9.20248455170872,2020-02-23T09:26:09Z,8,142.06030583302,FALSE,6474631057378352801,
1582449972,45.5094909667969,9.20248455170872,2020-02-23T09:26:12Z,3,3.51635163145291e-11,TRUE,6474631057378352801,
1582449982,45.5098571777344,9.20263059679741,2020-02-23T09:26:22Z,10,42.2711006158666,FALSE,6474631057378352801,
1582449988,45.5106811523438,9.20307854696282,2020-02-23T09:26:28Z,6,98.0400175390005,FALSE,6474631057378352801,
1582449993,45.5111999511719,9.20336466797006,2020-02-23T09:26:33Z,5,61.843314602331,FALSE,6474631057378352801,
1582449994,45.5111999511719,9.20336466797006,2020-02-23T09:26:34Z,1,0,TRUE,6474631057378352801,
1582450006,45.5120239257813,9.20411024870038,2020-02-23T09:26:46Z,12,108.539826080822,FALSE,6474631057378352801,
1582450015,45.5128479003906,9.20453869493236,2020-02-23T09:26:55Z,9,97.5058284094158,FALSE,6474631057378352801,
1582450016,45.5138854980469,9.204897876302,2020-02-23T09:26:56Z,1,118.686685705826,FALSE,6474631057378352801,
1582450017,45.5140075683594,9.20494998865024,2020-02-23T09:26:57Z,1,14.1650202783881,FALSE,6474631057378352801,
1582450063,45.5182495117188,9.20760597901843,2020-02-23T09:27:43Z,46,515.111589162272,FALSE,6474631057378352801,
1582450429,45.5431518554688,9.22162058528805,2020-02-23T09:33:49Z,366,2976.35020331667,FALSE,6474631057378352801,
1582450431,45.5431518554688,9.22162058528805,2020-02-23T09:33:51Z,2,0,TRUE,6474631057378352801,
